Yr-rec,Yr-died,SP,TAG,x,y,E,N,FAM,SPECIES,Status 2020,DBH 2020,PM'20,Flag 2020,OBSERVATIONS 2020,DBH 2014,PM'14,FLAG'14,OBS'14,DBH 2009,PM'09,OBS'09
2009,,21,733,17.5,23,142.5,48,APOC,Himatanthus sucuuba,A,17.3,1.3,,,17.5,1.3,,,14,,
2009,,21,734,19.7,24,144.7,49,ICAC,Calatola venezuelana,A,18.4,1.3,,,18.1,1.3,,,17.8,,
2009,,21,735,21,16.9,146,41.9,ANNO,Ruizodendron ovale ,A,12.1,1.3,,,12,1.3,,,12,1.3,tag missing 
2009,,21,736,21.1,16.7,146.1,41.7,MYRI,Otoba parvifolia,A,13.3,1.5,,,13.3,1.5,,,12.4,1.5,"Cicatriz, quizas X=22.7"
2009,,21,737,19,15.4,144,40.4,MORA,Sorocea pileata,A,31.7,1.3,,,27.8,1.3,,,21.8,,
2009,,21,738,18,17.7,143,42.7,AREC,Iriartea deltoidea,A,NM,2.5,,Zancos altos,23.5,2.5,,,23.5,2.5,estimado
2009,,21,739,18,16,143,41,ELAE,Sloanea sinemariense,A,10.4,1.3,,,10.2,1.3,,,10,,
2009,,21,740,14,14,139,39,MYRI,Otoba parvifolia,A,30.3,1.3,,,29.9,1.3,,,28.7,,
2009,,21,741,11.5,12,136.5,37,MELI,Trichilia solitudinis,A,14.5,1.4,,,12.6,1.4,,,10.6,1.4,
2009,,21,742,15,10.1,140,35.1,MYRI,Otoba parvifolia,A,26.8,1.3,,,26.7,1.3,,,26.3,,
2009,,21,743,15.5,6.9,140.5,31.9,RUTA,Zanthoxylum kellermanii,A,NM,2.7,,Aletas altas ,58,2.7,,,58,2.7,estimado
2009,2014,21,744,14,5.5,139,31,PLGN,Triplaris americana,,,,,,,,MD,,10.5,1.6,
2009,,21,745,16.5,4.5,141.5,29.5,EUPH,Hura crepitans,A,90,1.4,,Estimado ,81.5,1.4,,,80.9,1.4,
2009,,21,746,17.5,1.5,142.5,26.5,AREC,Iriartea deltoidea,A,20.9,1.7,,PM cambiado ,20.2,1.3,,,19.4,,
2009,,21,747,20.7,5,145.7,30,AREC,Iriartea deltoidea,A,23,1.8,,,22.1,1.8,,,23,1.8,estimado
2009,2014,21,748,24.7,4.4,150,29,URTI,Pourouma cuspidata,,,,,,,,MEU,,28.1,1.5,
2009,,21,749,24.1,3.9,149.1,28.9,LAUR,Pleurothyrium cuneifolium,A,10.9,1.3,Q. RB,,10.8,1.3,,,10.9,,v pleasant bark odor 
2009,,21,750,23.5,3,148.5,28,CLUS,Symphonia globulifera,A,32.7,1.3,,,32.1,1.3,,,31.4,,
2009,,21,751,22.6,0.4,147.6,25.4,MYRI,Otoba parvifolia,A,33.8,1.3,,,32.9,1.3,,,30.7,,
2009,,22,752,0.5,1.3,150.5,26.3,LECY,Eschweilera coriacea,A,15,1.3,,,13.8,1.3,,,13.1,,
2009,,22,753,2.3,6.4,152.3,31.4,MELI,Guarea gomma,A,29.3,1.3,,,28,1.3,,,25.8,,
2009,2020,22,754,5.7,2.3,155.7,27.3,AREC,Euterpe precatoria,D,,,ME,,15.5,1.3,,,14.3,,
2009,,22,755,8,4.7,158,29.7,ICAC,Calatola venezuelana,A,29.5,1.3,,,27.8,1.3,,,27,,
2009,,22,756,8.9,9.3,158.9,34.3,FABA,Swartzia arborescens,A,52.5,1.4,,,50.5,1.4,,acanalado ,48.9,1.4,
2009,,22,757,10.1,10.9,160.1,35.9,ICAC,Calatola venezuelana,A,16.8,1.3,,,16.2,1.3,,,15.8,,
2009,,22,758,14.8,8,164.8,33,MALV,Pseudobombax septenatum,A,32.9,1.3,,,32.4,1.3,,,31,,"crown leafless, immature fruit on 7/25/09"
2009,,22,759,14.3,4.5,164.3,29.5,MYRI,Otoba parvifolia,A,41.8,1.3,,,39.4,1.3,,,35,,
2009,2020,22,760,14.3,2.5,164.3,27.5,AREC,Iriartea deltoidea,D,,,MQP,,13.5,1.3,,,10.3,,
2009,,22,761,15.1,2.5,165.1,27.5,AREC,Iriartea deltoidea,A,24.2,1.5,,,23.6,1.5,,,23.4,1.5,
2009,,22,762,22.2,0.8,172.2,25.8,ICAC,Calatola venezuelana,A,18,1.3,,,17.4,1.3,,,16.9,,
2009,,22,763,24.6,2.2,174.6,27.2,ICAC,Calatola venezuelana,A,17.2,1.3,,,16.4,1.3,,,16,,
2009,,22,764,21,7.4,171,32.4,MORA,Pseudolmedia laevis,A,31.8,1.3,,,28.9,1.3,,,26.9,,
2009,,22,765,16,7.1,166,32.1,ICAC,Calatola venezuelana,A,12.7,1.3,,,10.8,1.3,,,10,,
2009,,22,766,22.5,10.7,172.5,35.7,FABA,Pterocarpus rohrii,A,NM,5,,Aletas altas ,90,5,,,90,5,estimado
2009,,22,767,20,10.6,170,35.6,QUII,Quiina peruviana,A,14.5,1.3,,,13.7,1.3,,,11.5,1.4,
2009,,22,768,15,12.3,165,37.3,MALV,"Quararibea ""narrow oblong""",A,22.8,1.3,,,22.2,1.3,,,22.1,,
2009,,22,769,16,16.4,166,41.4,MORA,Pseudolmedia laevis,A,46.1,1.3,,,41.7,1.3,,,37.3,,
2009,,22,770,23,15.3,173,40.3,INDET,Liana,A,15,,,,14.4,,,,12.6,,
2009,2020,22,771,23.9,20.5,173.9,45.5,ANNO,Unonopsis floribunda,D,,,ME,,10.3,1.3,,,10.1,,
2009,2020,22,772,23.2,22.6,173.2,47.6,ANNO,"guatteria ""wider oblanceolate faint venation""",D,,,MQP,,34.3,1.5,,,32.7,1.5,irregular
2009,,22,773,20.9,24.7,170.9,49.7,MORA,Pseudolmedia laevis,A,18.3,1.3,,,13.5,1.3,,,11.1,,
2009,,22,774,19.5,20,169.5,45,SAPO,"pouteria ""inter2ndries""",A,12.3,1.3,,,11.1,1.3,,pouteria af. caimito?,10.6,,
2009,,22,775,17.2,21.5,167.2,46.5,MALV,"Quararibea ""narrow oblong""",A,16.9,1.3,,,16.5,1.3,,,16.2,,
2009,,22,776,12.5,23.8,162.5,48.8,SAPO,"pouteria ""pseudo-torta""",A,21.1,1.4,,,19.6,1.4,,,19.6,1.4,
2009,,22,777,10.4,24,160.4,49,CHRY,Licania britenniana,A,17.5,1.5,,,16.2,1.5,,,15.6,1.5,
2009,2014,22,778,5.8,20.2,156,45,BORA,Cordia nodosa,,,,,,,,MD,,10.3,1.4,
2009,,22,779,5,16.1,155,41.1,BURS,Tetragastris altissima,A,20.6,1.3,,,15.4,1.3,,,11,,
2009,,22,780,4.8,14,154.8,39,APOC,Himatanthus sucuuba,A,13.7,1.3,,,13,1.3,,,11.5,,
2009,,22,781,4.8,11.5,154.8,36.5,OLAC,Minquartia guianensis,A,16.1,1.3,,,14.8,1.3,,,14.1,,
2009,,22,782,0.9,12.6,150.9,37.6,FABA,Inga acreana,A,14.55,1.3,,,12.4,1.3,,,10,,
2009,,23,783,0.2,0.8,150.2,50.8,MALV,"Quararibea ""narrow oblong""",A,20.2,1.3,,,20.3,1.3,,,20,1.4,
2009,,23,784,1.2,6.5,151.2,56.5,MYRI,Otoba parvifolia,A,13.5,1.3,,,12.4,1.3,,,12.1,1.4,
2009,,23,785,3,5.6,153,55.6,MORA,Pseudolmedia laevis,A,28.5,1.3,,,24.8,1.3,,,21,,
2009,,23,786,4,5,154,55,AREC,Iriartea deltoidea,A,17.2,1.3,,,13.6,1.3,,,10.2,,
2009,,23,787,4.7,5.2,154.7,55.2,RUTA,Zanthoxylum kellermanii,A,45,1.7,,,41.1,1.7,,,37.6,1.7,
2009,,23,788,1.8,11.9,151.8,61.9,SAPI,Allophylus cf divericatus,A,31,1.3,,,26.4,1.3,,,22.1,,
2009,,23,789,5.2,11.8,155.2,61.8,MORA,Pseudolmedia laevis,A,15.5,1.3,,,14,1.3,,,12,,
2009,,23,790,8,4.2,158,54.2,AREC,Iriartea deltoidea,A,22.5,1.5,,,21.8,1.5,,,21.9,1.5,
2009,,23,791,9.8,0.5,159.8,50.5,MYRI,Otoba parvifolia,A,19,1.3,,,16.3,1.3,,,14.6,,
2009,,23,792,12.8,4.5,162.8,54.5,MORA,Pseudolmedia laevis,A,24.9,1.3,,,19.8,1.3,,,16.3,,
2009,2020,23,793,16.4,4.9,166.4,54.9,EUPH,Sapium marmieri,D,,,MD,,53.9,1.5,,,52.9,1.5,
2009,2014,23,794,18.5,5,169,55,SAPO,Sarcaulus brasiliensis,,,,,,,,MQ,,12.6,,
2009,2014,23,795,20.5,5.7,171,56,STAP,Huertea glandulosa,,,,,,,,MU,,38,3,estimado
2009,,23,796,22,5.7,172,55.7,MALV,Theobroma speciosa,A,12.8,1.3,,,12.4,1.3,,,11.3,,"crown completely hidden, netted fibrous inner bark w distinct mustard odor "
2009,2020,23,797,23.9,6,173.9,56,ICAC,Calatola venezuelana,D,,,"Me, Apl",,12.8,1.3,,,10.8,,
2009,2020,23,798,22,6.4,172,56.4,MELI,guarea cf kunthiana,D,,,"Me, Apl",,11.2,1.3,I,,10.8,1.4,
2009,2020,23,799,21,6.5,171,56.5,RUTA,Zanthoxylum kellermanii,D,,,"Me, Apl",,47.8,2,,,42,2,estimado
2009,2020,23,800,21,7.8,171,57.8,ANNO,Unonopsis floribunda,D,,,"Me, Apl",,22.8,1.7,,,22.5,1.7,
2009,,23,801,20,9.8,170,59.8,CELA,Maytenus magnifolia,A,19.3,1.5,,,14,1.5,,,13.9,1.5,fruiting!
2009,,23,802,14,14,164,64,MALV,Theobroma speciosa,A,13.7,1.3,,,13.3,1.3,,,10.3,,
2009,2020,23,803,21,10.9,171,60.9,STAP,Turpinia occidentalis,D,,,"Me, Apl",,23.9,1.5,,,23.2,1.5,
2009,2020,23,804,21.5,10,171.5,60,ICAC,Calatola venezuelana,D,,,MD,,16,1.3,I,,14,,
2009,,23,805,22,22.4,172,72.4,STAP,Turpinia occidentalis,A,22.4,1.3,,,16.5,1.3,I,,10.3,1.4,
2009,2020,23,806,16.5,24.5,166.5,74.5,LAUR,Pleurothyrium krukovii,D,,,MD,,13.8,1.3,I,,13.1,,
2009,,23,807,10,20,160,70,URTI,Urera caracasana,A,19,1.8,,,16.9,1.8,,,14.8,1.8,
2009,,23,808,8.4,19,158.4,69,MELI,Guarea macrophylla,A,18.8,1.3,,,17.7,1.3,,,13.9,,
2009,2014,23,809,7.7,15.7,158,66,ULMA,Trema micrantha,,,,,,,,MU,,34.8,1.7,"Roto (K) aprox. A 7m; crown broken, likely dead 7/25/09"
2009,,23,810,4.5,16,154.5,66,AREC,Iriartea deltoidea,A,22,2,,PM cambiado ,21.8,1.6,,,21.8,1.1,
2009,,23,811,3,16.2,153,66.2,URTI,Cecropia cf membranacea,A,NM,4,,Aletas altas ,72,4,,estimado,72,4,estimado
2009,,23,812,4,23,154,73,ANNO,Trigynaea duckei,A,14,1.3,E,PM debajo de bifurcación ,13.3,1.3,I,,10.8,,
2009,,23,813,1.2,24.3,151.2,74.3,MYRI,Otoba parvifolia,A,18.5,1.3,,,17,1.3,,,16.7,,
2009,,24,814,1.2,0.2,151.2,75.2,MORA,Pseudolmedia laevis,A,31.7,1.3,,,24.5,1.3,,,21.5,,
2009,2020,24,815,5,9.5,155,84.5,MELI,Trichilia quadrijuga,D,,,MQP,,11,1.3,I,,10.4,,
2009,2020,24,816,4.5,12.7,154.5,87.7,PICR,Picramnia sellowii,D,,,MQP,,11.4,1.3,,,10.3,1.5,
2009,,24,817,6,12.2,156,87.2,FABA,"fabaceae ""5 triangular leaflets""",A,24.2,1.3,,,15.3,1.3,,,11.4,1.5,dialium?
2009,2014,24,818,7.5,9.9,158,85,FABA,Inga edulis,,,,,,,,ME,,42,1.7,"uprooted, fallen over "
2009,2014,24,819,11,7.4,161,82,LAUR,Nectandra pulverulenta,,,,,,,,M*,RB <5cm DBH,22.1,1.6,"broken close to base, resprout from base"
2009,,24,820,10,1.4,160,76.4,MELI,Trichilia solitudinis,A,34.6,1.3,,,30.7,1.3,,,26.5,,
2009,,24,821,10.5,1,160.5,76,MALV,Apeiba aspera,A,20,1.3,,,19,1.3,"Q,RB",Q=8m,15.4,,
2009,,24,822,14.5,6,164.5,81,ICAC,Calatola venezuelana,A,19,1.3,,,16,1.3,,,13.7,,
2009,,24,823,15.6,5,165.6,80,AREC,Iriartea deltoidea,A,24,1.9,,,22.5,1.9,,,20,2,estimado
2009,,24,824,19.5,1.3,169.5,76.3,MALV,Pseudobombax septenatum,A,33.5,1.3,,,31.8,1.3,,,31.5,,
2009,,24,825,23,1.5,173,76.5,CANN,"neea/guapira ""succulent faint venation""",A,11.8,1.3,Rb,original incorrect ID Celtis schippii,10.5,1.3,,,10.5,,
2009,2014,24,826,23.6,2.5,174,78,URTI,Pourouma minor,,,,,,,,MEU,,17.8,,
2009,,24,827,19,5.1,169,80.1,AREC,Astrocaryum murumuru,A,17.8,1.3,,,18.2,1.3,I,,18,,echado
2009,,24,828,18.7,11.4,168.7,86.4,MELI,Guarea macrophylla,A,15,1.3,,,12.2,1.3,,,11.8,1.4,
2009,,24,829,21,12.5,171,87.5,MALV,Quararibea wittii,A,15.75,1.3,,,13.7,1.3,,,12,,
2009,,24,830,20,14,170,89,URTI,Pourouma minor,A,13.9,1.3,,,12.2,1.3,,,10.4,,
2009,,24,831,21,18.1,171,93.1,URTI,Pourouma minor,A,13,1.3,,,12.7,1.3,,,12,,
2009,,24,832,23.3,18.3,173.3,93.3,MALV,Theobroma speciosa,A,11.5,1.3,,,10.2,1.3,,,10,1.5,
2009,,24,833,20,21,170,96,MALV,Quararibea wittii,A,11.9,1.3,,,11.2,1.3,,,11.3,,
2009,,24,834,20.2,21.5,170.2,96.5,MORA,Ficus cf killipi,A,NM,4.5,,Aletas altas,70,4.5,,,70,4.5,estimado
2009,,24,835,19.5,24.2,169.5,99.2,MYRI,Otoba parvifolia,A,22.8,1.3,,,22.6,1.3,,,22.4,,
2009,,24,836,16,22.5,166,97.5,MALV,Ceiba pentandra,A,NM,2.5,,Aletas altas,51,2.5,,,51,,estimado
2009,,24,837,14.6,21,164.6,96,MORA,Pseudolmedia laevis,A,23.5,1.3,,,21.2,1.3,,,20.2,,
2009,2020,24,838,14.6,16,164.6,91,URTI,Pourouma minor,D,,,MD,,19.5,1.3,,,16.4,,
2009,,24,839,12.2,23.5,162.2,98.5,MYRI,Otoba parvifolia,A,46.9,1.3,,,44,1.3,,,41.7,,
2009,2014,24,840,12,15.5,162,91,ICAC,Calatola venezuelana,,,,,,,,MD,,16.5,,"uprooted, inclined "
2009,2020,24,841,11,14.5,161,89.5,EUPH,Sapium marmieri,D,,,ME,,16.1,1.3,,,15.8,,crown broken off
2009,,24,842,4.5,16.1,154.5,91.1,RUTA,Zanthoxylum kellermanii,A,15.7,1.3,,,12.7,1.3,,,10.7,,
2009,2020,24,843,2.1,23.5,152.1,98.5,MORA,Poulsenia armata,D,,,MD,,13.5,1.3,,,10,,
2009,,25,844,1.5,3.6,151.5,103.6,ICAC,Calatola venezuelana,A,31.5,1.3,,,30.4,1.3,,,29.6,,
2009,2020,25,845,2,3.1,152,103.1,MORA,Sorocea pileata,D,,,MD,,14.9,1.3,,,13.3,,
2009,,25,846,1.9,5.4,151.9,105.4,AREC,Iriartea deltoidea,A,20.2,1.3,,,17.8,1.3,,,15.7,,
2009,,25,847,2.3,4.2,152.3,104.2,LECY,Eschweilera coriacea,A,NM,6,,,72,6,,,72,6,"lecyth ""squat leaves"""
2009,,25,848,6.8,1.3,156.8,101.3,MALV,Pseudobombax septenatum,A,17,1.3,,,16,1.3,,,14.6,,young tree w leaves!
2009,2020,25,849,5.8,4,155.8,104,ANNO,Trigynaea duckei,D,,,MD,,14.6,1.3,,,14.4,1.3,
2009,,25,850,2,8,152,108,NYCT,"neea ""strong veins long petioles""",A,11.4,1.3,I,,11.4,1.3,,,11.3,1.3,
2009,,25,851,0.3,8.9,150.3,108.9,AREC,Iriartea deltoidea,A,NM,1.9,,,27.2,1.9,,,27.2,1.9,
2009,,25,852,5,12.2,155,112.2,MALV,Matisia cordata,A,47.7,2,,,42.1,2,,,38.6,2,
2009,2020,25,853,6.3,9.9,156.3,109.9,ANNO,Rollinia pittieri,D,,,ME,,59,2.3,,,54,2.5,estimado
2009,2020,25,854,9,12.4,159,112.4,AREC,Iriartea deltoidea,D,,,MQP,,23,2.1,,,22,2.1,estimado
2009,2020,25,855,8.7,9.8,158.7,109.8,ICAC,Calatola venezuelana,D,,,ME,,11.5,1.3,,,10.8,,
2009,,25,856,9.1,6,159.1,106,MORA,Pseudolmedia laevis,A,10,1.3,,,16.2,1.3,,,15.3,,
2009,,25,857,12,8,162,108,CANN,Celtis schippii,A,24.3,1.6,,,21,1.6,,,20.4,1.6,
2009,,25,858,12.7,5,162.7,105,MYRI,Otoba parvifolia,A,20,1.3,,,19.8,1.3,,,19.9,,
2009,,25,859,14,1,164,101,INDET,Liana,A,11.5,1.3,,,11.2,1.3,,,10.3,,
2009,,25,860,16.9,2,166.9,102,DICH,Tapura juruana,A,14.4,1.3,,,13.7,1.3,,,13.4,,
2009,,25,861,19.1,3.5,169.1,103.5,MYRI,Virola surinamensis,A,16.8,1.4,,,15.8,1.4,,,15.5,1.4,
2009,,25,862,20.6,1,170.6,101,MYRI,Otoba parvifolia,A,15,1.3,,,14.8,1.3,,,14.4,,
2009,,25,863,20.4,8.2,170.4,108.2,NYCT,"neea ""oblanceolate""",A,13.4,1.3,,,11.8,1.3,,,11.8,,
2009,,25,864,24.7,7.9,174.7,107.9,SAPO,"aspidosperma ""small oval""",A,37.5,1.3,,,36.9,1.3,,"ex. aspidosperma ""asymmetric pale oval"", barcoding confirms Pouteria sp",36.7,,
2009,,25,865,24.6,9.9,174.6,109.9,SAPO,Sarcaulus brasiliensis,A,11.7,1.3,,,12.2,1.3,I,,13.3,,
2009,,25,866,11.8,10.5,161.8,110.5,ICAC,Calatola venezuelana,A,12.1,1.3,,,10.6,1.3,,,10.5,,
2009,2020,25,867,18,12.2,168,112.2,MELI,Guarea macrophylla,D,,,MP,,14.4,1.3,,,13.4,,
2009,,25,868,15,9.7,165,109.7,MALV,Theobroma cacao,A,15,1.3,,,12,1.3,,,11,,resprout
2009,2020,25,869,14.9,9.7,164.9,109.7,MALV,Theobroma cacao,D,,,MD,,16.2,1.7,,,16.9,1.7,resprout
2009,2020,25,870,14,11.9,164,111.9,MEME,Mouriri sp,D,,,MD,,10.8,1.3,,,10.05,,
2009,,25,871,13.5,15.1,163.5,115.1,RUTA,Zanthoxylum kellermanii,A,NM,2.2,,,48.8,2.2,,,48,2.6,estimado
2009,,25,872,20,15.6,170,115.6,FABA,Swartzia arborescens,A,NM,2.4,,,35.8,2.4,,,39,2.5,"acanalado, estimado"
2009,,25,873,22.5,15.9,172.5,115.9,ICAC,Calatola venezuelana,A,12.9,1.3,,,11.6,1.3,,,11,,
2009,,25,874,20.5,19.5,170.5,119.5,MALV,Apeiba aspera,A,17,1.3,,,16.9,1.3,,,16.9,,
2009,,25,875,18.3,19.9,168.3,119.9,AREC,Iriartea deltoidea,A,20.8,1.5,,,21,1.5,,,20.8,1.5,
2009,,25,876,17,19.1,167,119.1,STAP,Turpinia occidentalis,A,26,1.3,,,21.5,1.3,,,19.9,,
2009,,25,877,19.7,22,169.7,122,LAUR,"laurac ""strong pleasant odor""",A,19.8,1.3,,,18.1,1.3,,,17,,
2009,,25,878,21.4,24.5,171.4,124.5,RUBI,Macrocnemum roseum,A,15.55,1.4,,,14.7,1.4,,,12.9,1.4,
2009,,25,879,14.3,24.5,164.3,124.5,COMB,Terminalia oblonga,A,59,1.8,,,53.2,1.8,,,50.6,1.8,
2009,2020,25,880,10.9,23.2,160.9,123.2,INDET,Liana,D,,,ME,,15.8,1.5,,,14.4,1.5,POM medido de la union de raices
2009,2020,25,881,10.8,23,160.8,123,ANAC,Tapirira guianensis,D,,,ME,,55.8,1.3,,,50,,crown obscured 
2009,2020,25,882,9.6,17,159.6,117,MALV,Apeiba aspera,D,,,ME,,52.8,1.5,,,51.5,1.5,acanalado
2009,,25,883,7.5,14.9,157.5,114.9,ANNO,Trigynaea duckei,A,NM,1.5,,echado con rebrote,13.3,1.5,,,12.7,1.5,
2009,,25,884,1.5,14.4,151.5,114.4,APOC,"aspidosperma ""small oval""",A,21.2,1.3,,,17,1.3,,,16.6,1.4,acanalado
2009,2020,25,885,19.1,21.3,169.1,121.3,ICAC,Calatola venezuelana,D,,,ME,,20,1.3,,,19.8,,
2009,,26,886,3.5,0.4,153.5,125.4,AREC,Iriartea deltoidea,A,NM,1.8,,Zancos altos ,27.1,1.8,,,26.9,1.8,
2009,,26,887,0.6,5.2,150.6,130.2,AREC,Iriartea deltoidea,A,28.8,2,,,28.2,2,,,28,2,
2009,2020,26,888,1,8.3,151,133.3,RUTA,Zanthoxylum kellermanii,D,,,MD,,37,1.8,,,37.1,1.8,
2009,,26,889,1.5,10.5,151.5,135.5,CARY,Caryocar amigdaliformis,A,46,1.7,I,,39.8,1.7,,,34.6,1.7,
2009,,26,890,0.4,12.2,150.4,137.2,MORA,Poulsenia armata,A,14,1.3,,,12.3,1.3,,,10.8,,
2009,,26,891,8,11.6,158,136.6,STAP,Turpinia occidentalis,A,13,1.3,,,13,1.3,,,11.7,,
2009,,26,892,8.4,11.1,158.4,136.1,AREC,Iriartea deltoidea,A,22.7,1.5,,,22.5,1.5,,,22.8,1.5,
2009,,26,893,8.2,9.6,158.2,134.6,MYRI,Otoba parvifolia,A,35,1.3,,,34.2,1.3,,,33.5,,
2009,,26,894,7.9,8.4,157.9,133.4,MORA,Pseudolmedia laevis,A,13,1.3,,,11.6,1.3,,,10.9,,
2009,,26,895,5.5,5.4,155.5,130.4,MYRI,Otoba parvifolia,A,15.9,1.3,,,15.2,1.3,,,14.9,,
2009,,26,896,7,4.3,157,129.3,MYRI,Otoba parvifolia,A,11.9,1.3,,,11,1.3,,,10.5,,
2009,,26,897,6.5,3.8,156.5,128.8,AREC,Iriartea deltoidea,A,21.5,1.6,,,21,1.6,,,20.9,1.6,
2009,,26,898,7.8,2.8,157.8,127.8,MYRI,Otoba parvifolia,A,36.2,1.3,,,34.5,1.3,,,34.3,1.4,
2009,,26,899,10,4.7,160,129.7,CANN,Celtis schippii,A,15.3,1.3,,,13.4,1.3,,,12.7,,
2009,,26,900,13.8,5,163.8,130,CLUS,Garcinia macrophylla,A,15.6,1.3,,,14.1,1.3,,,13.9,,
2009,,26,901,13.4,5,163.4,130,CLUS,Garcinia macrophylla,A,28,1.2,,,26,1.2,,,24.9,,
2009,,26,902,12.4,6.3,162.4,131.3,FABA,Pterocarpus rohrii,A,NM,3,,,39,3,,estimado,39,3,estimado
2009,,26,903,10.1,9,160.1,134,ANNO,Trigynaea duckei,A,12.8,1.3,,,12.3,1.3,,,12.2,,
2009,2020,26,904,10.2,12,160.2,137,AREC,Euterpe precatoria,D,,,MUE,,15.3,1.5,,,15.2,,
2009,,26,905,13.1,8,163.1,133,MYRI,Otoba parvifolia,A,21,1.3,,,20.4,1.3,,,20.4,,
2009,,26,906,14.7,10,164.7,135,MORA,Pseudolmedia laevis,A,12.5,1.3,,,11.3,1.3,,,10.7,,
2009,,26,907,17.3,10.3,167.3,135.3,MYRI,Otoba parvifolia,A,33,1.3,,,32,1.3,,,29.4,,
2009,,26,908,17.8,10,167.8,135,CANN,Celtis schippii,A,12.7,1.3,,,11.9,1.3,,,11.2,,
2009,,26,909,18.7,9.5,168.7,134.5,MYRI,Otoba parvifolia,A,19.75,1.5,,,19.8,1.5,,,19.6,1.5,
2009,2020,26,910,18,4.5,168,129.5,ANNO,Trigynaea duckei,D,,,MD,,14.2,1.3,,,14.1,1.4,
2009,,26,911,24.2,0.5,174.2,125.5,MALV,Apeiba aspera,A,13.6,1.3,,,11.8,1.3,,,11,,
2009,2014,26,912,23.5,2.6,174,128,ANNO,Rollinia pittieri,,,,,,,,M,,14,1.5,
2009,,26,913,21,7.6,171,132.6,ICAC,Calatola venezuelana,A,18.75,1.3,,,16.6,1.3,I,,15.3,,
2009,,26,914,24.8,9.9,174.8,134.9,MYRI,Otoba parvifolia,A,31.5,1.3,,,30.5,1.3,,,27.9,,
2009,,26,915,17.5,12.3,167.5,137.3,MORA,Pseudolmedia laevis,A,19.4,1.3,,,16.9,1.3,,,15.7,,
2009,,26,916,21,15.7,171,140.7,MYRI,Otoba parvifolia,A,26,1.3,,,23,1.3,,,19.4,,
2009,,26,917,19,19,169,144,MYRI,Otoba parvifolia,A,15.4,1.3,,,14.2,1.3,,,13,,
2009,,26,918,23.9,18.8,173.9,143.8,MALV,Theobroma cacao,A,23.7,1.6,I,,22.4,1.6,,,22,1.6,
2009,,26,919,23.7,20.4,173.7,145.4,MYRI,Otoba parvifolia,A,18.3,1.3,,,16.7,1.3,,,13.8,,
2009,,26,920,17.7,23.5,167.7,148.5,AREC,Iriartea deltoidea,A,11,1.3,,,10.2,1.3,,Danho en el punto de medida,10,,cicatriz
2009,,26,921,20.7,23.5,170.7,148.5,AREC,Iriartea deltoidea,A,21.2,1.3,,,21.2,1.3,,,21.8,1.7,
2009,,26,922,20,20,170,145,AREC,Iriartea deltoidea,A,21.2,1.8,,,21.1,1.8,,,23,2.1,
2009,,26,923,18.8,24,168.8,149,MYRI,Otoba parvifolia,A,14,1.3,,,13.8,1.3,,,13.5,,
2009,,26,924,19,24.7,169,149.7,AREC,Iriartea deltoidea,A,NM,1.9,,Zancos altos ,25.3,1.9,,,27,2.3,estimado
2009,,26,925,14.8,18,164.8,143,MORA,Pseudolmedia laevis,A,22.5,1.3,,,20.4,1.3,,,19.8,,
2009,,26,926,15.1,14.5,165.1,139.5,ANNO,Ruizodendron ovale ,A,15.8,1.3,,,14.7,1.3,,,13.7,1.4,irregular
2009,,26,927,11.8,15,161.8,140,MYRI,Otoba parvifolia,A,22.7,1.3,,,22.9,1.3,,,22.1,,
2009,,26,928,13.8,19,163.8,144,MORA,Brosimum alicastrum,A,40,5,,Estimado,37,5,,Estimado,37,5,
2009,,26,929,12.9,20,162.9,145,MYRI,Otoba parvifolia,A,16.2,1.3,,,16.7,1.3,,,15.3,,
2009,,26,930,11.5,20,161.5,145,ANNO,Trigynaea duckei,A,11.2,1.3,,,11,1.3,,,10.9,1.5,
2009,,26,931,9,24,159,149,ELAE,Sloanea sinemariense,A,NM,4.5,,Aletas altas ,38,4.5,,estimado,38,4.5,estimado
2009,,26,932,8,22,158,147,MYRI,Otoba parvifolia,A,15.3,1.3,,,14.8,1.3,,,14.6,,
2009,,26,933,5.3,16,155.3,141,FABA,Swartzia arborescens,A,16.5,1.3,,,16.4,1.3,,,15.8,,
2009,,26,934,3.5,14.3,153.5,139.3,MELI,"cedrela ""narrow""",A,15.7,1.3,,,13.8,1.3,,,12.1,,
2009,,26,935,3.6,17,153.6,142,ANNO,Oxandra cf polyantha,A,11.7,1.3,,,11.5,1.3,,"ex annonac ""small linear""",11.1,,
2009,,26,936,1.7,20.9,151.7,145.9,CANN,Celtis schippii,A,14.6,1.3,,,13.3,1.3,,,13,,
2009,,26,937,4.8,22,154.8,147,ANNO,Unonopsis floribunda,A,15.6,1.3,,,15.2,1.3,,,14.8,,
2009,,26,938,2.2,24.5,152.2,149.5,MYRI,Otoba parvifolia,A,13.2,1.3,,,12.7,1.3,,,12.2,,
2009,2020,27,939,2.9,0.1,152.9,150.1,ANNO,"annonac ""coriaceous oblong""",D,,,MUE,,30.6,1.3,,,28.6,,
2009,,27,940,6.6,0.3,156.6,150.3,MYRI,Otoba parvifolia,A,13.5,1.3,,,12.1,1.3,,,11.4,,
2009,2020,27,941,8.7,7,158.7,157,AREC,Iriartea deltoidea,D,,,MP,,15.5,1.3,,,15,,
